year_built,wn_site_eui,wn_source_eui,Latitude,Longitude
"2,006",97.1,154.9,40.824057,-73.913421
"2,004",104.9,148.7,40.826184,-73.909747
"1,931",15.3,48.1,40.828051,-73.911277
"1,931",9.5,16.7,40.82823,-73.911031
"2,007",68.8,108.9,40.827978,-73.908755
"1,935",19.6,38.9,40.826004,-73.911673
"1,920",96.8,149.1,40.818265,-73.916958
"2,008",59.9,101.5,40.822406,-73.915197
"2,003",99.1,137.2,40.82319,-73.914387
"2,006",83.2,140.2,40.823975,-73.913967
"2,010",77.1,128.4,40.824487,-73.915639
"2,012",68.7,109.7,40.824952,-73.913944
"2,005",89.4,136.7,40.823071,-73.91731
"2,015",Not Available,Not Available,40.824474,-73.916625
"1,980",78.4,120.7,40.825375,-73.917846
"1,920",73.5,100.8,40.827594,-73.916596
"1,920",123.7,243.2,40.827621,-73.912611
"1,911",140.8,164.6,40.82646,-73.915051
"1,948",91.7,128.7,40.833203,-73.911053
"1,929",105.1,142.1,40.832692,-73.910457
"1,928",91,136.1,40.827884,-73.915595
"1,928",47.8,69.2,40.829245,-73.914433
"1,941",76.6,104.1,40.832908,-73.913287
"1,971",75.7,116.9,40.832271,-73.912652
"1,947",73,103.2,40.831531,-73.913397
"1,921",95.5,152.5,40.83215,-73.912702
"1,930",Not Available,Not Available,40.833606,-73.913886
"1,931",Not Available,Not Available,40.833161,-73.91316
"1,929",Not Available,Not Available,40.832519,-73.91354
"1,982",53.3,73.5,40.81883,-73.924429
"1,983",82,122.2,40.820117,-73.923066
"2,007",67.1,106.1,40.820945,-73.922046
"2,006",63.1,135.5,40.820467,-73.921371
"1,941",33,48.4,,
"1,930",30,89.6,40.825685,-73.918817
"1,964",Not Available,Not Available,40.823081,-73.919839
"1,935",35.6,45.8,40.819071,-73.927063
"1,964",115.1,165,40.824423,-73.922587
"1,926",22.3,56,40.828498,-73.917954
"1,958",93.4,136.4,40.829448,-73.918419
"1,936",79.1,127.8,40.833716,-73.914883
"1,927",106.6,155.9,40.830581,-73.91776
"1,927",114.4,168.1,40.83065,-73.917716
"1,935",104.6,155.7,40.832035,-73.916909
"1,927",78.3,112.6,40.834692,-73.916089
"1,927",87.3,133.5,40.835199,-73.915586
"1,942",96.7,148.9,40.834049,-73.915724
"1,942",23.6,57.9,40.834367,-73.915536
"1,942",89.9,123.8,40.834647,-73.915373
"1,927",88,123,40.83493,-73.91521
"1,925",87.7,126.5,40.8358,-73.914996
"2,008",149.6,240.1,40.835099,-73.914101
"2,008",150.1,241.5,40.834548,-73.914423
"1,948",Not Available,Not Available,40.82738,-73.920589
"1,951",22.6,60,40.827797,-73.920358
"1,926",111.8,152.7,40.828664,-73.919876
"1,928",Not Available,Not Available,40.829199,-73.919583
"1,927",91.4,141.3,40.829592,-73.919239
"1,929",110.6,152.2,40.83095,-73.919327
"1,929",112.9,165.2,40.83112,-73.919226
"1,923",70.6,72.7,40.830282,-73.917959
"1,928",124.1,161.7,40.831998,-73.918708
"1,937",83.2,113.9,40.833264,-73.918862
"1,938",76.8,103.4,40.833409,-73.918735
"1,938",76.1,106.4,40.833607,-73.918558
"1,936",93.7,128.6,40.833435,-73.917106
"1,936",Not Available,Not Available,40.832764,-73.918042
"1,937",112.3,175.3,40.834824,-73.917386
"1,930",101.9,142.7,40.836031,-73.916213
"1,923",178.4,220,40.835641,-73.915177
"1,939",103.4,140.6,40.822742,-73.924717
"1,939",234.8,313.2,40.822923,-73.924641
"1,937",16.9,47.1,40.823104,-73.924572
"1,927",43.1,83.4,40.823653,-73.924406
"1,927",78.5,108.5,40.82424,-73.924159
"1,926",188.9,264.9,40.824561,-73.923967
"1,954",99.6,127.7,40.824701,-73.923884
"1,927",104.3,142.3,40.825752,-73.923258
"1,941",114.6,145,40.826256,-73.92295
"1,923",21.1,56.8,40.827412,-73.922277
"1,949",92.6,119,40.826596,-73.921779
"1,948",67.6,96.9,40.828347,-73.921838
"1,941",112.3,148.3,40.828305,-73.920859
"1,941",84,124.2,40.827567,-73.92051
"1,938",94,130.1,40.827419,-73.920589
"1,939",98.4,123.9,40.827416,-73.92129
"1,929",106.9,144.3,40.828783,-73.921617
"1,927",123.9,166.4,40.829305,-73.921346
"1,949",115.6,153.5,40.829274,-73.920146
"1,940",84.2,115,40.82842,-73.920035
"1,935",Not Available,Not Available,40.829705,-73.921121
"1,961",135.5,204.1,40.830048,-73.920929
"1,929",Not Available,Not Available,40.829413,-73.919488
"1,920",131.7,271.7,40.831527,-73.920093
"1,928",86.3,112.5,40.832087,-73.919753
"1,922",91.9,129.1,40.834074,-73.920043
"1,922",82.2,115.2,40.83417,-73.919989
"1,922",77.1,108.3,40.834211,-73.919602
"1,922",105.4,141.6,40.83336,-73.918804
"1,921",83.5,121.1,40.834733,-73.919659
"1,921",111.1,146.9,40.834224,-73.918001
"1,922",Not Available,Not Available,40.833985,-73.918232
"1,929",Not Available,Not Available,40.835299,-73.916948
"1,936",104,160.7,40.834957,-73.918994
"1,928",83.3,116.4,40.835879,-73.918837
"1,927",113,143.9,40.836282,-73.91798
"1,938",19.9,49.5,40.835643,-73.917717
"1,928",Not Available,Not Available,40.835963,-73.916307
"1,931",48.6,68.8,40.830241,-73.922291
"1,941",93.5,121.4,40.829977,-73.920994
"1,941",25.8,70.4,40.829714,-73.921139
"1,928",251.8,334.7,40.831448,-73.920162
"1,922",10.5,31.6,40.832627,-73.919398
"1,936",77.7,107.1,40.823465,-73.927304
"1,927",138.3,176.8,40.824233,-73.925919
"1,928",120.4,165.8,40.824041,-73.926027
"1,928",106.1,143.9,40.823871,-73.926122
"1,937",110.6,142.3,40.823558,-73.926303
"1,936",42,64.8,40.82262,-73.926809
"1,946",74.9,114.9,40.825437,-73.925209
"1,926",87.8,113.2,40.826222,-73.924692
"1,925",11.6,18.1,40.826636,-73.924435
"1,927",59.8,70.2,40.829248,-73.922892
"1,927",72.8,104.9,40.828908,-73.923092
"1,926",Not Available,Not Available,40.828362,-73.923407
"1,925",Not Available,Not Available,40.828159,-73.923526
"1,927",Not Available,Not Available,40.827989,-73.923627
"1,927",Not Available,Not Available,40.830654,-73.923082
"1,929",83.8,118.9,40.83081,-73.922988
"1,927",75.5,118.1,40.830735,-73.922027
"1,926",75.4,107.9,40.830324,-73.922266
"2,007",65.4,100.7,40.832289,-73.922123
"1,925",90.5,125.2,40.83278,-73.921833
"1,925",98.5,136.9,40.833008,-73.921699
"1,964",62.9,92.2,40.833726,-73.920936
"1,925",94,126.5,40.831984,-73.921292
"1,925",87.2,106.5,40.831857,-73.921364
"1,925",106.7,144.4,40.831745,-73.92143
"1,938",101.9,158.8,40.831525,-73.921564
"1,940",113.2,151.5,40.833765,-73.92099
"1,926",81.8,107.7,40.834539,-73.920798
"1,933",77.8,122.6,40.834722,-73.920689
"1,926",23.4,58.4,40.833962,-73.920133
"1,940",89.1,122.8,40.833767,-73.920246
"1,927",Not Available,Not Available,40.837027,-73.919324
"1,950",87,124.1,40.837573,-73.918969
"1,926",87.4,120.2,40.836551,-73.918334
"1,931",36.6,114.9,40.823932,-73.928033
"1,928",87.4,119.7,40.824692,-73.926605
"1,929",114.4,153.7,40.824478,-73.926728
"1,931",143.6,187.2,40.823756,-73.927155
"1,929",98.1,139.6,40.823372,-73.927383
"1,929",101.8,134.5,40.826105,-73.925772
"1,928",97.4,137.1,40.825863,-73.925913
"1,930",110.2,145.5,40.826766,-73.925388
"1,939",98.7,151,40.826489,-73.925548
"1,953",72.1,105.6,40.828574,-73.924592
"1,975",1.3,3.9,40.830158,-73.924572
"1,930",90.2,126.8,40.830994,-73.922905
"1,930",88.2,120.6,40.830805,-73.923017
"1,989",116.6,170.6,40.833041,-73.921703
"1,923",104.8,132.4,40.834849,-73.920638
"1,924",41.8,63.5,40.834706,-73.920721
"1,924",124.5,159.8,40.834355,-73.920931
"1,935",85.2,119,40.836588,-73.919613
"1,975",8.9,28,,
"2,008",4.8,15.1,40.830482,-73.924394
"1,927",Not Available,Not Available,40.834828,-73.923012
"1,926",19.5,44.7,40.834938,-73.922951
"1,927",94.5,131.5,40.835487,-73.922643
"1,929",102.4,153,40.834252,-73.922449
"2,009",1.4,4.3,40.828768,-73.928104
"1,902",Not Available,Not Available,40.830724,-73.92946
"1,970",69.5,115.2,40.830276,-73.928514
"1,927",80.9,103.8,40.830182,-73.928481
"1,944",116.8,157.1,40.832276,-73.927171
"1,926",178.7,243.2,40.833167,-73.926487
"1,927",102.6,141.8,40.832955,-73.925212
"1,931",Not Available,Not Available,40.831608,-73.926276
"1,937",165.6,199.2,40.831367,-73.926493
"1,930",79.8,105.8,40.834171,-73.925716
"1,927",109.4,150,40.834234,-73.924535
"1,929",100,137,40.833529,-73.924908
"1,928",Not Available,Not Available,40.835107,-73.924992
"1,927",116.9,163.7,40.83571,-73.924526
"1,989",20.1,63.1,40.835627,-73.923633
"1,930",81.5,114.4,40.834637,-73.924299
"1,929",86.7,116.6,40.836412,-73.923325
"1,926",124.3,163.8,40.836846,-73.923306
"1,927",85.8,122.4,40.837444,-73.92328
"1,927",106.8,146.6,40.838028,-73.922188
"1,937",131.8,179.4,40.840342,-73.922157
"1,930",165.9,200.8,40.8396,-73.921355
"1,929",103.9,148.1,40.839172,-73.921493
"1,931",Not Available,Not Available,40.831763,-73.927576
"1,950",85.9,110.2,40.833453,-73.926292
"1,929",106.5,144.1,40.836794,-73.923718
"1,929",94.1,123,40.836553,-73.923899
"1,930",120.3,155.8,40.836838,-73.923332
"1,928",29.5,54.8,40.831025,-73.92925
"1,940",86.9,124.7,40.83364,-73.928145
"1,939",105.7,142.5,40.832781,-73.927897
"1,929",19.9,57.2,40.833457,-73.928243
"1,925",58.7,102.7,40.831493,-73.922084
"1,925",79.9,136.2,40.831501,-73.922113
"1,931",179.7,313.5,40.836503,-73.927351
"1,928",108.1,142.1,40.837413,-73.925554
"1,927",97.9,147.3,40.837755,-73.924064
"1,939",109.3,152.8,40.837078,-73.925807
"2,001",Not Available,Not Available,40.839116,-73.924413
"2,002",87.2,136.3,40.840167,-73.923646
"2,006",94.3,155.1,40.84337,-73.923736
"1,929",8.4,26.3,40.832901,-73.931257
"2,004",84.4,130.5,40.832649,-73.931424
"2,014",Not Available,Not Available,40.839706,-73.928623
"2,012",Not Available,Not Available,40.838482,-73.928014
"1,927",106.1,140.4,40.834676,-73.930269
"2,006",76.2,100.4,40.838078,-73.927392
"1,929",122.4,194,40.837874,-73.926579
"2,005",Not Available,Not Available,40.839993,-73.926429
"1,930",99.8,138,40.839584,-73.926339
"1,929",90.7,115.9,40.840531,-73.926233
"2,001",105.6,153.7,40.840723,-73.926117
"1,928",56.9,78.2,40.841223,-73.925813
"1,942",73.1,101.8,40.841382,-73.926717
"1,920",87.5,121.1,40.841911,-73.925827
"1,925",89.3,118.2,40.840709,-73.92615
"1,928",85.9,112.7,40.842293,-73.926043
"1,968",116.4,157.8,40.842425,-73.925928
"1,926",Not Available,Not Available,40.84195,-73.925346
"1,926",98.9,135.1,40.843456,-73.924705
"1,930",84.5,156.2,,
"1,960",119.1,167.8,40.800887,-73.915485
"1,930",Not Available,Not Available,40.802522,-73.917314
"1,999",46,85.9,40.807151,-73.916152
"1,985",Not Available,Not Available,40.8079,-73.91601
"1,985",70.8,111.8,40.809478,-73.915752
"1,929",71.1,97.5,40.810964,-73.909898
"1,927",98.5,143.9,40.812049,-73.91025
"1,931",Not Available,Not Available,40.803276,-73.913123
"1,972",151,221.1,40.806718,-73.913194
"1,929",166.7,195.5,40.809153,-73.910547
"1,914",6.2,19.4,40.80753,-73.909166
"1,930",5.4,16.8,40.809053,-73.908618
"1,905",27.6,48.2,40.807691,-73.908031
"1,910",35.5,40,40.808482,-73.907756
"1,928",93.1,129.1,40.811197,-73.90881
"1,928",74.4,102.2,40.810309,-73.910112
"2,007",53.5,102.2,40.812399,-73.908379
"1,925",83.4,124.2,40.812191,-73.90649
"2,001",232.7,529.5,40.798713,-73.911139
"1,931",Not Available,Not Available,40.800847,-73.913372
"1,925",397.9,476.1,40.800842,-73.913318
"1,928",3,8.8,40.800816,-73.911494
"1,931",27,65.1,40.801781,-73.909921
"1,931",136.7,254.2,40.803026,-73.912209
"1,929",52.4,55,40.802149,-73.910553
"1,920",Not Available,Not Available,40.804101,-73.911081
"1,954",Not Available,Not Available,40.803798,-73.910377
"1,949",60.4,96.6,40.803037,-73.908832
"1,940",29.3,92.2,40.804413,-73.909661
"1,960",48.8,63,40.804447,-73.90796
"1,920",9.2,23.4,40.800787,-73.909803
"1,931",1145.6,1416.1,40.802663,-73.90819
"1,946",148.1,265.4,40.808975,-73.907159
"2,009",36.3,57,40.806623,-73.907646
"1,968",9.4,18,40.809593,-73.907346
"1,929",48,62.6,40.811082,-73.905693
"1,927",121.5,179.4,40.812269,-73.903643
"1,929",86.7,116.7,40.811782,-73.902498
"1,971",47.7,77.7,40.806888,-73.902549
"1,969",18.5,58,40.805977,-73.902391
"1,977",5.3,12.1,40.806734,-73.902524
"1,931",30.6,47.7,40.812213,-73.896154
"1,961",69.5,156.8,40.809505,-73.895038
"1,955",34.2,50.2,40.811836,-73.895262
"1,910",37.1,51.2,40.809813,-73.895096
"1,927",22.2,69.8,40.811448,-73.894302
"1,960",135.9,373.4,40.809671,-73.893015
"2,005",62.2,93.4,40.827874,-73.905857
"2,010",112.9,171.3,40.829862,-73.906374
"1,991",124.7,294.3,40.831589,-73.903868
"2,007",113.2,169.8,40.830559,-73.903241
"2,006",70.1,109.6,40.829972,-73.903874
"1,940",93,130.6,40.82871,-73.904634
"1,928",101.5,135.1,40.830872,-73.90285
"1,910",108.6,176.3,40.830095,-73.903053
"1,928",80.2,112,40.830175,-73.903176
"2,009",48.8,85.6,40.819056,-73.909938
"1,982",101,151.8,40.824144,-73.908662
"1,925",73.4,124.2,40.825695,-73.906615
"1,923",68.8,103.4,40.813787,-73.911469
"1,937",93.3,129.8,40.81456,-73.909604
"1,937",100.6,146.4,40.815122,-73.909405
"1,988",Not Available,Not Available,40.820323,-73.909036
"1,982",53.9,78.9,40.82345,-73.906167
"1,960",24.4,68.3,40.821842,-73.906389
"2,013",67,116.5,40.825766,-73.901874
"1,929",111.4,156.7,40.813095,-73.907171
"2,002",79,121.3,40.814544,-73.907628
"2,004",85.2,130,40.814402,-73.907657
"2,009",74.2,119.3,40.81838,-73.901867
"1,988",Not Available,Not Available,40.812801,-73.906944
"2,004",107.2,161,40.815435,-73.905199
"1,925",82.3,147.2,40.819173,-73.902607
"1,926",80,125,40.813584,-73.905006
"1,985",76,113.8,40.81478,-73.903585
"1,920",99.4,312.3,40.819094,-73.902719
"1,907",127.2,204.2,40.821711,-73.900789
"1,925",Not Available,Not Available,40.813137,-73.901546
"1,912",22,51.7,40.815682,-73.902839
"2,005",88,136.8,40.821271,-73.89972
"1,925",90.6,120.9,40.823083,-73.900195
"2,004",160.7,216.7,40.821979,-73.89999
"2,007",Not Available,Not Available,40.820428,-73.900141
"2,005",Not Available,Not Available,40.820819,-73.901137
"2,007",113.1,167,40.827605,-73.895819
"2,011",52.5,105.2,40.826968,-73.898574
"1,987",Not Available,Not Available,40.818902,-73.899894
"1,910",163.7,199.2,40.81875,-73.898886
"2,010",59.5,100,40.820774,-73.899454
"1,925",94.8,135.5,40.819765,-73.897638
"1,915",115.2,180.2,40.820564,-73.897861
"1,925",36.4,114.3,40.821167,-73.896902
"1,910",118.8,182.1,40.821007,-73.89665
"1,910",108.4,159.3,40.821004,-73.896209
"2,006",57.9,99.1,40.822388,-73.896326
"1,850",56.1,125.2,40.815204,-73.898714
"1,923",76.2,110.9,40.815075,-73.898848
"1,923",98.7,137.6,40.814883,-73.899047
"2,008",53.2,85.6,40.814724,-73.899214
"1,920",96.8,142.8,40.816158,-73.897723
"1,991",104.4,205.7,40.818841,-73.896147
"1,910",103.6,145.4,40.820841,-73.894894
"1,982",74.2,111.9,40.821001,-73.89558
"2,007",141.8,194.4,40.824405,-73.893902
"1,960",Not Available,Not Available,40.826901,-73.894957
"1,925",104.2,148,40.814229,-73.898394
"2,006",88.3,140.2,40.817576,-73.896232
"1,985",65.5,98.6,40.818913,-73.89355
"1,909",131.8,181.3,40.82097,-73.892412
"1,981",82.6,122.6,40.82152,-73.89287
"1,913",34.7,108.8,40.821354,-73.891674
"2,005",91.8,140.1,40.818584,-73.893861
"1,926",Not Available,Not Available,40.814078,-73.894825
"2,005",79.2,133.5,40.822088,-73.89034
"1,910",146.9,250.1,40.824343,-73.89189
"1,935",94.5,134.4,40.824309,-73.890513
"1,986",82.6,138.3,40.823166,-73.889821
"1,919",92.1,133.3,40.822019,-73.889397
"1,930",46.5,69.4,40.823682,-73.889517
"1,930",49.3,68.3,40.824349,-73.889592
"1,924",289.5,347.6,40.825933,-73.889434
"1,960",113,161.3,40.826454,-73.888833
"1,925",100.7,156.7,40.820198,-73.888558
"1,926",19.3,52.6,40.819628,-73.886883
"1,928",96.1,107.4,40.819423,-73.886803
"1,989",91.1,145.1,40.816739,-73.887505
"1,931",144,198,40.816995,-73.885792
"1,928",111.2,142.7,40.81894,-73.886981
"1,915",72.9,107.6,40.816635,-73.888239
"1,928",93.2,126,40.816722,-73.887502
"1,929",13.9,20,40.815753,-73.887073
"1,965",265.2,318.9,40.81558,-73.886745
"1,928",117.2,162.9,40.815804,-73.885856
"1,920",101.1,146.9,40.813039,-73.889943
"1,928",133.4,168.5,40.814007,-73.88971
"1,961",25.5,55.9,40.815123,-73.882338
"1,928",113.5,156.4,40.838637,-73.909698
"1,941",79.2,128.3,40.838196,-73.911184
"2,009",85.3,147.1,40.838039,-73.910291
"1,941",104.3,157.2,40.837759,-73.910458
"1,990",151.7,233.5,40.83915,-73.910622
"1,942",28.2,66.7,40.843217,-73.905889
"1,927",124.3,192.1,40.844323,-73.909408
"2,012",60.8,93.6,40.846168,-73.906539
"1,928",101.5,135.8,40.846709,-73.906123
"1,939",86,121.5,40.847659,-73.906776
"1,936",124.2,162.2,40.847079,-73.906426
"1,926",34.5,71.9,40.848054,-73.907271
"1,953",26,58.5,40.848323,-73.906995
"1,939",79.5,111.1,40.847416,-73.904752
"1,937",102.8,142.8,40.847535,-73.903064
"1,939",83.3,117.4,40.847502,-73.903169
"1,929",94.8,136.3,40.848228,-73.905141
"1,937",118.4,157.6,40.848303,-73.905517
"1,935",85.6,117.9,40.848349,-73.908459
"1,915",102.2,143.6,40.849353,-73.908115
"1,941",69,100.4,40.849589,-73.907648
"1,939",22.6,57.1,40.852033,-73.905487
"1,938",Not Available,Not Available,40.850375,-73.905268
"1,937",125.4,168.8,40.851106,-73.906308
"1,935",89.9,127,40.851319,-73.905632
"1,941",81,113.9,40.85186,-73.90523
"1,963",106.7,165.7,40.851812,-73.904121
"1,937",89.3,123.4,40.849782,-73.905725
"1,922",163,227.2,40.850106,-73.90546
"1,936",77.2,102.1,40.850267,-73.903855
"1,937",Not Available,Not Available,40.850302,-73.903942
"1,972",144.9,199.8,40.850862,-73.903504
"1,963",148,183.2,40.851598,-73.904265
"1,941",77.4,124.7,40.851545,-73.903593
"1,925",106.4,141.6,40.848641,-73.902972
"1,927",78.6,101.2,40.849544,-73.902967
"1,926",115.2,160.4,40.850013,-73.902562
"2,006",72.4,116.3,40.85136,-73.902202
"1,924",102.9,135.8,40.849916,-73.901998
"1,941",11.6,36.1,40.840864,-73.911364
"1,928",82.2,117,40.841006,-73.911299
"1,927",120.3,158.4,40.841498,-73.911136
"1,949",Not Available,Not Available,40.840492,-73.909854
"1,926",87.6,124.5,40.842002,-73.910499
"1,935",109.2,140,40.841227,-73.912589
"1,929",69.2,94.1,40.842459,-73.912176
"1,928",62.3,78,40.842154,-73.91107
"1,940",105.8,157.6,40.842019,-73.911081
"1,954",107.2,138,40.845725,-73.911531
"1,924",96.7,126.3,40.84593,-73.910096
"1,930",87.1,119.9,40.846089,-73.909879
"1,939",137.8,372.8,,
"1,923",122.5,162.5,40.844199,-73.911588
"1,963",87.2,134.2,40.844479,-73.911464
"1,925",Not Available,Not Available,40.843248,-73.910407
"1,925",112.2,149.4,40.844242,-73.910319
"1,927",115.1,171.8,40.844521,-73.909411
"1,937",118.2,166.1,40.845765,-73.910292
"1,960",24.9,69.6,40.846047,-73.909901
"2,008",76.7,121.5,40.847107,-73.910543
"1,935",130.9,184.3,40.848111,-73.909063
"1,935",108.7,146.5,40.847457,-73.908786
"1,935",Not Available,Not Available,40.846969,-73.908635
"1,948",42.2,132.4,40.846431,-73.909402
"1,936",106.1,153.7,40.849452,-73.9081
"1,941",22.3,53.8,40.849117,-73.90822
"1,941",92,125.1,40.849033,-73.909178
"1,926",104.7,146.4,40.850466,-73.90897
"1,935",Not Available,Not Available,40.850031,-73.907911
"1,927",9.2,27.6,40.851615,-73.908129
"1,924",130.2,175.6,40.85272,-73.907123
"1,925",163,235.8,40.836252,-73.914551
"1,925",75.7,110,40.836483,-73.914326
"1,926",102.8,138,40.836645,-73.914167
"1,923",100.2,149.7,40.83675,-73.915501
"1,924",98.8,142,40.83738,-73.914463
"1,930",54.6,90.3,40.837674,-73.914618
"1,923",84.7,125.9,40.838557,-73.913883
"1,925",103,151.7,40.839249,-73.913448
"1,921",77.7,122.6,40.840044,-73.913017
"1,920",36.2,113.7,40.840354,-73.91289
"1,920",132.3,163.2,40.840612,-73.912796
"1,929",83.9,121.4,40.840076,-73.911785
"1,929",115.8,155,40.839777,-73.91193
"1,924",123,172.5,40.84021,-73.91417
"1,916",119.9,175.9,40.839298,-73.913441
"1,935",111,144.6,40.841364,-73.912564
"1,940",Not Available,Not Available,40.84123,-73.912611
"1,923",102.7,136.7,40.842499,-73.913831
"1,928",Not Available,Not Available,40.842209,-73.912284
"1,925",Not Available,Not Available,40.842795,-73.913332
"1,920",104.5,138.4,40.842552,-73.912168
"1,920",74.8,108.1,40.842489,-73.91219
"1,938",96.6,139.9,40.844402,-73.911526
"1,925",103.3,139.7,,
"2,012",91,135.8,40.838231,-73.918654
"1,926",Not Available,Not Available,40.83758,-73.916978
"1,922",Not Available,Not Available,40.836662,-73.915616
"1,939",131,171,40.836541,-73.915736
"1,928",Not Available,Not Available,40.838797,-73.918133
"2,002",99.2,155.5,40.838016,-73.917183
"2,006",100.3,157.2,40.838212,-73.918556
"1,927",125.5,172.9,40.837536,-73.916815
"1,925",Not Available,Not Available,40.838068,-73.916247
"1,923",118.8,167.8,40.838566,-73.913901
"1,923",89.4,125.9,40.840212,-73.916562
"1,924",114.1,153.4,40.839763,-73.914731
"1,926",72,100.1,40.841186,-73.915871
"1,940",109.9,146.5,40.84135,-73.915726
"1,935",76.1,108.5,40.84113,-73.914834
"1,927",22,58.4,40.840814,-73.915062
"1,928",72.1,101.4,40.840834,-73.915022
"1,928",90.6,134.3,40.841179,-73.914776
"1,929",101,139.7,40.840792,-73.91401
"1,929",96.9,136.8,40.840561,-73.914173
"1,941",Not Available,Not Available,40.843427,-73.914263
"1,952",57.9,79.7,40.843139,-73.91447
"1,941",Not Available,Not Available,40.84234,-73.915038
"1,926",82.7,124.6,40.844922,-73.912779
"2,007",89.3,150.9,40.84772,-73.9112
"2,003",126.2,236.7,40.848015,-73.909931
"2,008",92.8,133.8,40.847736,-73.910123
"1,931",102.7,145.8,40.848411,-73.910494
"1,950",105.3,144.9,40.852803,-73.907076
"1,925",111.3,156,40.852399,-73.907445
"1,990",42.2,86,40.839475,-73.919585
"1,966",94.2,217.2,40.839571,-73.918435
"1,927",14.7,40.8,40.840608,-73.917953
